代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
SPX.GI,标普500,1933/11/2,9.22,9.22,9.22,9.22,0,0
SPX.GI,标普500,1933/11/3,9.54,9.54,9.54,9.54,0,0
SPX.GI,标普500,1933/11/6,9.45,9.45,9.45,9.45,0,0
SPX.GI,标普500,1933/11/8,9.8,9.8,9.8,9.8,0,0
SPX.GI,标普500,1933/11/9,9.87,9.87,9.87,9.87,0,0
SPX.GI,标普500,1933/11/10,9.72,9.72,9.72,9.72,0,0
SPX.GI,标普500,1933/11/13,9.81,9.81,9.81,9.81,0,0
SPX.GI,标普500,1933/11/14,9.69,9.69,9.69,9.69,0,0
SPX.GI,标普500,1933/11/15,9.58,9.58,9.58,9.58,0,0
SPX.GI,标普500,1933/11/16,10.03,10.03,10.03,10.03,0,0
SPX.GI,标普500,1933/11/17,9.92,9.92,9.92,9.92,0,0
SPX.GI,标普500,1933/11/20,10.23,10.23,10.23,10.23,0,0
SPX.GI,标普500,1933/11/21,10.1,10.1,10.1,10.1,0,0
SPX.GI,标普500,1933/11/22,10.05,10.05,10.05,10.05,0,0
SPX.GI,标普500,1933/11/23,9.87,9.87,9.87,9.87,0,0
SPX.GI,标普500,1933/11/24,10.01,10.01,10.01,10.01,0,0
SPX.GI,标普500,1933/11/27,9.69,9.69,9.69,9.69,0,0
SPX.GI,标普500,1933/11/28,9.7,9.7,9.7,9.7,0,0
SPX.GI,标普500,1933/11/29,9.88,9.88,9.88,9.88,0,0
SPX.GI,标普500,1933/12/1,9.91,9.91,9.91,9.91,0,0
SPX.GI,标普500,1933/12/4,9.9,9.9,9.9,9.9,0,0
SPX.GI,标普500,1933/12/5,10.2,10.2,10.2,10.2,0,0
SPX.GI,标普500,1933/12/6,10.13,10.13,10.13,10.13,0,0
SPX.GI,标普500,1933/12/7,10.2,10.2,10.2,10.2,0,0
SPX.GI,标普500,1933/12/8,10.1,10.1,10.1,10.1,0,0
SPX.GI,标普500,1933/12/11,10.31,10.31,10.31,10.31,0,0
SPX.GI,标普500,1933/12/12,10.29,10.29,10.29,10.29,0,0
SPX.GI,标普500,1933/12/13,10.19,10.19,10.19,10.19,0,0
SPX.GI,标普500,1933/12/14,10.23,10.23,10.23,10.23,0,0
SPX.GI,标普500,1933/12/15,10.07,10.07,10.07,10.07,0,0
SPX.GI,标普500,1933/12/18,9.77,9.77,9.77,9.77,0,0
SPX.GI,标普500,1933/12/19,9.75,9.75,9.75,9.75,0,0
SPX.GI,标普500,1933/12/20,9.57,9.57,9.57,9.57,0,0
SPX.GI,标普500,1933/12/21,9.55,9.55,9.55,9.55,0,0
SPX.GI,标普500,1933/12/22,9.86,9.86,9.86,9.86,0,0
SPX.GI,标普500,1933/12/26,9.58,9.58,9.58,9.58,0,0
SPX.GI,标普500,1933/12/27,9.71,9.71,9.71,9.71,0,0
SPX.GI,标普500,1933/12/28,9.99,9.99,9.99,9.99,0,0
SPX.GI,标普500,1933/12/29,9.97,9.97,9.97,9.97,0,0
SPX.GI,标普500,1934/1/2,10.11,10.11,10.11,10.11,0,0
SPX.GI,标普500,1934/1/3,9.97,9.97,9.97,9.97,0,0
SPX.GI,标普500,1934/1/4,9.94,9.94,9.94,9.94,0,0
SPX.GI,标普500,1934/1/5,9.81,9.81,9.81,9.81,0,0
SPX.GI,标普500,1934/1/8,9.76,9.76,9.76,9.76,0,0
SPX.GI,标普500,1934/1/9,9.87,9.87,9.87,9.87,0,0
SPX.GI,标普500,1934/1/10,10.14,10.14,10.14,10.14,0,0
SPX.GI,标普500,1934/1/11,10.19,10.19,10.19,10.19,0,0
SPX.GI,标普500,1934/1/12,10.07,10.07,10.07,10.07,0,0
SPX.GI,标普500,1934/1/15,10.64,10.64,10.64,10.64,0,0
SPX.GI,标普500,1934/1/16,10.69,10.69,10.69,10.69,0,0
SPX.GI,标普500,1934/1/17,10.66,10.66,10.66,10.66,0,0
SPX.GI,标普500,1934/1/18,10.63,10.63,10.63,10.63,0,0
SPX.GI,标普500,1934/1/19,10.93,10.93,10.93,10.93,0,0
SPX.GI,标普500,1934/1/22,10.91,10.91,10.91,10.91,0,0
SPX.GI,标普500,1934/1/23,11.05,11.05,11.05,11.05,0,0
SPX.GI,标普500,1934/1/24,11.12,11.12,11.12,11.12,0,0
SPX.GI,标普500,1934/1/25,11.12,11.12,11.12,11.12,0,0
SPX.GI,标普500,1934/1/26,11.02,11.02,11.02,11.02,0,0
SPX.GI,标普500,1934/1/29,11.19,11.19,11.19,11.19,0,0
SPX.GI,标普500,1934/1/30,11.33,11.33,11.33,11.33,0,0
SPX.GI,标普500,1934/1/31,11.17,11.17,11.17,11.17,0,0
SPX.GI,标普500,1934/2/1,11.46,11.46,11.46,11.46,0,0
SPX.GI,标普500,1934/2/2,11.45,11.45,11.45,11.45,0,0
SPX.GI,标普500,1934/2/5,11.81,11.81,11.81,11.81,0,0
SPX.GI,标普500,1934/2/6,11.82,11.82,11.82,11.82,0,0
SPX.GI,标普500,1934/2/7,11.45,11.45,11.45,11.45,0,0
SPX.GI,标普500,1934/2/8,11.5,11.5,11.5,11.5,0,0
SPX.GI,标普500,1934/2/9,11.18,11.18,11.18,11.18,0,0
SPX.GI,标普500,1934/2/13,11.22,11.22,11.22,11.22,0,0
SPX.GI,标普500,1934/2/14,11.29,11.29,11.29,11.29,0,0
SPX.GI,标普500,1934/2/15,11.51,11.51,11.51,11.51,0,0
SPX.GI,标普500,1934/2/16,11.54,11.54,11.54,11.54,0,0
SPX.GI,标普500,1934/2/19,11.36,11.36,11.36,11.36,0,0
SPX.GI,标普500,1934/2/20,11.4,11.4,11.4,11.4,0,0
SPX.GI,标普500,1934/2/21,11.43,11.43,11.43,11.43,0,0
SPX.GI,标普500,1934/2/23,11.13,11.13,11.13,11.13,0,0
SPX.GI,标普500,1934/2/26,10.69,10.69,10.69,10.69,0,0
SPX.GI,标普500,1934/2/27,10.81,10.81,10.81,10.81,0,0
SPX.GI,标普500,1934/2/28,10.76,10.76,10.76,10.76,0,0
SPX.GI,标普500,1934/3/1,10.72,10.72,10.72,10.72,0,0
SPX.GI,标普500,1934/3/2,11.07,11.07,11.07,11.07,0,0
SPX.GI,标普500,1934/3/5,11.01,11.01,11.01,11.01,0,0
SPX.GI,标普500,1934/3/6,10.88,10.88,10.88,10.88,0,0
SPX.GI,标普500,1934/3/7,10.6,10.6,10.6,10.6,0,0
SPX.GI,标普500,1934/3/8,10.8,10.8,10.8,10.8,0,0
SPX.GI,标普500,1934/3/9,10.73,10.73,10.73,10.73,0,0
SPX.GI,标普500,1934/3/12,10.96,10.96,10.96,10.96,0,0
SPX.GI,标普500,1934/3/13,10.96,10.96,10.96,10.96,0,0
SPX.GI,标普500,1934/3/14,10.97,10.97,10.97,10.97,0,0
SPX.GI,标普500,1934/3/15,10.79,10.79,10.79,10.79,0,0
SPX.GI,标普500,1934/3/16,10.82,10.82,10.82,10.82,0,0
SPX.GI,标普500,1934/3/19,10.45,10.45,10.45,10.45,0,0
SPX.GI,标普500,1934/3/20,10.66,10.66,10.66,10.66,0,0
SPX.GI,标普500,1934/3/21,10.45,10.45,10.45,10.45,0,0
SPX.GI,标普500,1934/3/22,10.64,10.64,10.64,10.64,0,0
SPX.GI,标普500,1934/3/23,10.53,10.53,10.53,10.53,0,0
SPX.GI,标普500,1934/3/26,10.71,10.71,10.71,10.71,0,0
SPX.GI,标普500,1934/3/27,10.42,10.42,10.42,10.42,0,0
SPX.GI,标普500,1934/3/28,10.45,10.45,10.45,10.45,0,0
SPX.GI,标普500,1934/3/29,10.62,10.62,10.62,10.62,0,0
SPX.GI,标普500,1934/4/2,10.76,10.76,10.76,10.76,0,0
SPX.GI,标普500,1934/4/3,10.84,10.84,10.84,10.84,0,0
SPX.GI,标普500,1934/4/4,10.87,10.87,10.87,10.87,0,0
SPX.GI,标普500,1934/4/5,10.9,10.9,10.9,10.9,0,0
SPX.GI,标普500,1934/4/6,10.95,10.95,10.95,10.95,0,0
SPX.GI,标普500,1934/4/9,10.87,10.87,10.87,10.87,0,0
SPX.GI,标普500,1934/4/10,11.03,11.03,11.03,11.03,0,0
SPX.GI,标普500,1934/4/11,11.02,11.02,11.02,11.02,0,0
SPX.GI,标普500,1934/4/12,10.99,10.99,10.99,10.99,0,0
SPX.GI,标普500,1934/4/13,10.95,10.95,10.95,10.95,0,0
SPX.GI,标普500,1934/4/16,10.78,10.78,10.78,10.78,0,0
SPX.GI,标普500,1934/4/17,10.89,10.89,10.89,10.89,0,0
SPX.GI,标普500,1934/4/18,11.03,11.03,11.03,11.03,0,0
SPX.GI,标普500,1934/4/19,11.05,11.05,11.05,11.05,0,0
SPX.GI,标普500,1934/4/20,11.16,11.16,11.16,11.16,0,0
SPX.GI,标普500,1934/4/23,11.09,11.09,11.09,11.09,0,0
SPX.GI,标普500,1934/4/24,11,11,11,11,0,0
SPX.GI,标普500,1934/4/25,10.94,10.94,10.94,10.94,0,0
SPX.GI,标普500,1934/4/26,10.79,10.79,10.79,10.79,0,0
SPX.GI,标普500,1934/4/27,10.8,10.8,10.8,10.8,0,0
SPX.GI,标普500,1934/4/30,10.46,10.46,10.46,10.46,0,0
SPX.GI,标普500,1934/5/1,10.46,10.46,10.46,10.46,0,0
SPX.GI,标普500,1934/5/2,10.25,10.25,10.25,10.25,0,0
SPX.GI,标普500,1934/5/3,10.29,10.29,10.29,10.29,0,0
SPX.GI,标普500,1934/5/4,10.32,10.32,10.32,10.32,0,0
SPX.GI,标普500,1934/5/7,9.81,9.81,9.81,9.81,0,0
SPX.GI,标普500,1934/5/8,10.05,10.05,10.05,10.05,0,0
SPX.GI,标普500,1934/5/9,9.88,9.88,9.88,9.88,0,0
SPX.GI,标普500,1934/5/10,9.65,9.65,9.65,9.65,0,0
SPX.GI,标普500,1934/5/11,9.55,9.55,9.55,9.55,0,0
SPX.GI,标普500,1934/5/14,9.45,9.45,9.45,9.45,0,0
SPX.GI,标普500,1934/5/15,9.63,9.63,9.63,9.63,0,0
SPX.GI,标普500,1934/5/16,9.56,9.56,9.56,9.56,0,0
SPX.GI,标普500,1934/5/17,9.59,9.59,9.59,9.59,0,0
SPX.GI,标普500,1934/5/18,9.85,9.85,9.85,9.85,0,0
SPX.GI,标普500,1934/5/21,9.87,9.87,9.87,9.87,0,0
SPX.GI,标普500,1934/5/22,9.65,9.65,9.65,9.65,0,0
SPX.GI,标普500,1934/5/23,9.56,9.56,9.56,9.56,0,0
SPX.GI,标普500,1934/5/24,9.59,9.59,9.59,9.59,0,0
SPX.GI,标普500,1934/5/25,9.7,9.7,9.7,9.7,0,0
SPX.GI,标普500,1934/5/28,9.83,9.83,9.83,9.83,0,0
SPX.GI,标普500,1934/5/29,9.79,9.79,9.79,9.79,0,0
SPX.GI,标普500,1934/5/31,9.61,9.61,9.61,9.61,0,0
SPX.GI,标普500,1934/6/1,9.38,9.38,9.38,9.38,0,0
SPX.GI,标普500,1934/6/4,9.49,9.49,9.49,9.49,0,0
SPX.GI,标普500,1934/6/5,9.72,9.72,9.72,9.72,0,0
SPX.GI,标普500,1934/6/6,9.74,9.74,9.74,9.74,0,0
SPX.GI,标普500,1934/6/7,9.71,9.71,9.71,9.71,0,0
SPX.GI,标普500,1934/6/8,10.17,10.17,10.17,10.17,0,0
SPX.GI,标普500,1934/6/11,10.09,10.09,10.09,10.09,0,0
SPX.GI,标普500,1934/6/12,10.2,10.2,10.2,10.2,0,0
SPX.GI,标普500,1934/6/13,10.2,10.2,10.2,10.2,0,0
SPX.GI,标普500,1934/6/14,10.05,10.05,10.05,10.05,0,0
SPX.GI,标普500,1934/6/15,10.23,10.23,10.23,10.23,0,0
SPX.GI,标普500,1934/6/18,10.37,10.37,10.37,10.37,0,0
SPX.GI,标普500,1934/6/19,10.19,10.19,10.19,10.19,0,0
SPX.GI,标普500,1934/6/20,10.08,10.08,10.08,10.08,0,0
SPX.GI,标普500,1934/6/21,9.98,9.98,9.98,9.98,0,0
SPX.GI,标普500,1934/6/22,9.76,9.76,9.76,9.76,0,0
SPX.GI,标普500,1934/6/25,9.73,9.73,9.73,9.73,0,0
SPX.GI,标普500,1934/6/26,9.96,9.96,9.96,9.96,0,0
SPX.GI,标普500,1934/6/27,9.93,9.93,9.93,9.93,0,0
SPX.GI,标普500,1934/6/28,9.98,9.98,9.98,9.98,0,0
SPX.GI,标普500,1934/6/29,9.81,9.81,9.81,9.81,0,0
SPX.GI,标普500,1934/7/2,9.69,9.69,9.69,9.69,0,0
SPX.GI,标普500,1934/7/3,9.66,9.66,9.66,9.66,0,0
SPX.GI,标普500,1934/7/5,9.82,9.82,9.82,9.82,0,0
SPX.GI,标普500,1934/7/6,9.91,9.91,9.91,9.91,0,0
SPX.GI,标普500,1934/7/9,9.88,9.88,9.88,9.88,0,0
SPX.GI,标普500,1934/7/10,9.94,9.94,9.94,9.94,0,0
SPX.GI,标普500,1934/7/11,9.99,9.99,9.99,9.99,0,0
SPX.GI,标普500,1934/7/12,9.91,9.91,9.91,9.91,0,0
SPX.GI,标普500,1934/7/13,9.93,9.93,9.93,9.93,0,0
SPX.GI,标普500,1934/7/16,9.72,9.72,9.72,9.72,0,0
SPX.GI,标普500,1934/7/17,9.68,9.68,9.68,9.68,0,0
SPX.GI,标普500,1934/7/18,9.84,9.84,9.84,9.84,0,0
SPX.GI,标普500,1934/7/19,9.74,9.74,9.74,9.74,0,0
SPX.GI,标普500,1934/7/20,9.47,9.47,9.47,9.47,0,0
SPX.GI,标普500,1934/7/23,9.09,9.09,9.09,9.09,0,0
SPX.GI,标普500,1934/7/24,8.99,8.99,8.99,8.99,0,0
SPX.GI,标普500,1934/7/25,9.07,9.07,9.07,9.07,0,0
SPX.GI,标普500,1934/7/26,8.36,8.36,8.36,8.36,0,0
SPX.GI,标普500,1934/7/27,8.6,8.6,8.6,8.6,0,0
SPX.GI,标普500,1934/7/30,8.67,8.67,8.67,8.67,0,0
SPX.GI,标普500,1934/7/31,8.68,8.68,8.68,8.68,0,0
SPX.GI,标普500,1934/8/1,8.95,8.95,8.95,8.95,0,0
SPX.GI,标普500,1934/8/2,9.01,9.01,9.01,9.01,0,0
SPX.GI,标普500,1934/8/3,8.9,8.9,8.9,8.9,0,0
SPX.GI,标普500,1934/8/6,8.71,8.71,8.71,8.71,0,0
SPX.GI,标普500,1934/8/7,8.69,8.69,8.69,8.69,0,0
SPX.GI,标普500,1934/8/8,8.83,8.83,8.83,8.83,0,0
SPX.GI,标普500,1934/8/9,9.13,9.13,9.13,9.13,0,0
SPX.GI,标普500,1934/8/10,8.93,8.93,8.93,8.93,0,0
SPX.GI,标普500,1934/8/13,9.17,9.17,9.17,9.17,0,0
SPX.GI,标普500,1934/8/14,9.1,9.1,9.1,9.1,0,0
SPX.GI,标普500,1934/8/15,9.04,9.04,9.04,9.04,0,0
SPX.GI,标普500,1934/8/16,9.11,9.11,9.11,9.11,0,0
SPX.GI,标普500,1934/8/17,9.06,9.06,9.06,9.06,0,0
SPX.GI,标普500,1934/8/20,8.97,8.97,8.97,8.97,0,0
SPX.GI,标普500,1934/8/21,9.19,9.19,9.19,9.19,0,0
SPX.GI,标普500,1934/8/22,9.4,9.4,9.4,9.4,0,0
SPX.GI,标普500,1934/8/23,9.35,9.35,9.35,9.35,0,0
SPX.GI,标普500,1934/8/24,9.52,9.52,9.52,9.52,0,0
SPX.GI,标普500,1934/8/27,9.39,9.39,9.39,9.39,0,0
SPX.GI,标普500,1934/8/28,9.34,9.34,9.34,9.34,0,0
SPX.GI,标普500,1934/8/29,9.26,9.26,9.26,9.26,0,0
SPX.GI,标普500,1934/8/30,9.16,9.16,9.16,9.16,0,0
SPX.GI,标普500,1934/8/31,9.15,9.15,9.15,9.15,0,0
SPX.GI,标普500,1934/9/4,9.06,9.06,9.06,9.06,0,0
SPX.GI,标普500,1934/9/5,9.21,9.21,9.21,9.21,0,0
SPX.GI,标普500,1934/9/6,9.02,9.02,9.02,9.02,0,0
SPX.GI,标普500,1934/9/7,8.92,8.92,8.92,8.92,0,0
SPX.GI,标普500,1934/9/10,8.7,8.7,8.7,8.7,0,0
SPX.GI,标普500,1934/9/11,8.72,8.72,8.72,8.72,0,0
SPX.GI,标普500,1934/9/12,8.75,8.75,8.75,8.75,0,0
SPX.GI,标普500,1934/9/13,8.72,8.72,8.72,8.72,0,0
SPX.GI,标普500,1934/9/14,8.47,8.47,8.47,8.47,0,0
SPX.GI,标普500,1934/9/17,8.45,8.45,8.45,8.45,0,0
SPX.GI,标普500,1934/9/18,8.52,8.52,8.52,8.52,0,0
SPX.GI,标普500,1934/9/19,8.74,8.74,8.74,8.74,0,0
SPX.GI,标普500,1934/9/20,8.77,8.77,8.77,8.77,0,0
SPX.GI,标普500,1934/9/21,8.95,8.95,8.95,8.95,0,0
SPX.GI,标普500,1934/9/24,8.9,8.9,8.9,8.9,0,0
SPX.GI,标普500,1934/9/25,9.15,9.15,9.15,9.15,0,0
SPX.GI,标普500,1934/9/26,9.09,9.09,9.09,9.09,0,0
SPX.GI,标普500,1934/9/27,9.18,9.18,9.18,9.18,0,0
SPX.GI,标普500,1934/9/28,9.08,9.08,9.08,9.08,0,0
SPX.GI,标普500,1934/10/1,8.83,8.83,8.83,8.83,0,0
SPX.GI,标普500,1934/10/2,8.86,8.86,8.86,8.86,0,0
SPX.GI,标普500,1934/10/3,8.83,8.83,8.83,8.83,0,0
SPX.GI,标普500,1934/10/4,8.82,8.82,8.82,8.82,0,0
SPX.GI,标普500,1934/10/5,9,9,9,9,0,0
SPX.GI,标普500,1934/10/8,8.92,8.92,8.92,8.92,0,0
SPX.GI,标普500,1934/10/9,8.83,8.83,8.83,8.83,0,0
SPX.GI,标普500,1934/10/10,9.07,9.07,9.07,9.07,0,0
SPX.GI,标普500,1934/10/11,9.19,9.19,9.19,9.19,0,0
SPX.GI,标普500,1934/10/15,9,9,9,9,0,0
SPX.GI,标普500,1934/10/16,9.09,9.09,9.09,9.09,0,0
SPX.GI,标普500,1934/10/17,9.11,9.11,9.11,9.11,0,0
SPX.GI,标普500,1934/10/18,9.07,9.07,9.07,9.07,0,0
SPX.GI,标普500,1934/10/19,9.03,9.03,9.03,9.03,0,0
SPX.GI,标普500,1934/10/22,9.02,9.02,9.02,9.02,0,0
SPX.GI,标普500,1934/10/23,8.99,8.99,8.99,8.99,0,0
SPX.GI,标普500,1934/10/24,9.14,9.14,9.14,9.14,0,0
SPX.GI,标普500,1934/10/25,8.93,8.93,8.93,8.93,0,0
SPX.GI,标普500,1934/10/26,8.8,8.8,8.8,8.8,0,0
SPX.GI,标普500,1934/10/29,8.76,8.76,8.76,8.76,0,0
SPX.GI,标普500,1934/10/30,8.79,8.79,8.79,8.79,0,0
SPX.GI,标普500,1934/10/31,8.81,8.81,8.81,8.81,0,0
SPX.GI,标普500,1934/11/1,8.77,8.77,8.77,8.77,0,0
SPX.GI,标普500,1934/11/2,8.87,8.87,8.87,8.87,0,0
SPX.GI,标普500,1934/11/5,9.02,9.02,9.02,9.02,0,0
SPX.GI,标普500,1934/11/7,9.19,9.19,9.19,9.19,0,0
SPX.GI,标普500,1934/11/8,9.12,9.12,9.12,9.12,0,0
SPX.GI,标普500,1934/11/9,9.3,9.3,9.3,9.3,0,0
SPX.GI,标普500,1934/11/13,9.23,9.23,9.23,9.23,0,0
SPX.GI,标普500,1934/11/14,9.2,9.2,9.2,9.2,0,0
SPX.GI,标普500,1934/11/15,9.24,9.24,9.24,9.24,0,0
SPX.GI,标普500,1934/11/16,9.18,9.18,9.18,9.18,0,0
SPX.GI,标普500,1934/11/19,9.1,9.1,9.1,9.1,0,0
SPX.GI,标普500,1934/11/20,9.14,9.14,9.14,9.14,0,0
SPX.GI,标普500,1934/11/21,9.1,9.1,9.1,9.1,0,0
SPX.GI,标普500,1934/11/22,9.14,9.14,9.14,9.14,0,0
SPX.GI,标普500,1934/11/23,9.27,9.27,9.27,9.27,0,0
SPX.GI,标普500,1934/11/26,9.52,9.52,9.52,9.52,0,0
SPX.GI,标普500,1934/11/27,9.43,9.43,9.43,9.43,0,0
SPX.GI,标普500,1934/11/28,9.54,9.54,9.54,9.54,0,0
SPX.GI,标普500,1934/11/30,9.54,9.54,9.54,9.54,0,0
SPX.GI,标普500,1934/12/3,9.41,9.41,9.41,9.41,0,0
SPX.GI,标普500,1934/12/4,9.48,9.48,9.48,9.48,0,0
SPX.GI,标普500,1934/12/5,9.56,9.56,9.56,9.56,0,0
SPX.GI,标普500,1934/12/6,9.54,9.54,9.54,9.54,0,0
SPX.GI,标普500,1934/12/7,9.46,9.46,9.46,9.46,0,0
SPX.GI,标普500,1934/12/10,9.36,9.36,9.36,9.36,0,0
SPX.GI,标普500,1934/12/11,9.17,9.17,9.17,9.17,0,0
SPX.GI,标普500,1934/12/12,9.18,9.18,9.18,9.18,0,0
SPX.GI,标普500,1934/12/13,9.13,9.13,9.13,9.13,0,0
SPX.GI,标普500,1934/12/14,9.11,9.11,9.11,9.11,0,0
SPX.GI,标普500,1934/12/17,9.17,9.17,9.17,9.17,0,0
SPX.GI,标普500,1934/12/18,9.16,9.16,9.16,9.16,0,0
SPX.GI,标普500,1934/12/19,9.03,9.03,9.03,9.03,0,0
SPX.GI,标普500,1934/12/20,9.02,9.02,9.02,9.02,0,0
SPX.GI,标普500,1934/12/21,9.04,9.04,9.04,9.04,0,0
SPX.GI,标普500,1934/12/24,9.11,9.11,9.11,9.11,0,0
SPX.GI,标普500,1934/12/26,9.06,9.06,9.06,9.06,0,0
SPX.GI,标普500,1934/12/27,9.07,9.07,9.07,9.07,0,0
SPX.GI,标普500,1934/12/28,9.41,9.41,9.41,9.41,0,0
SPX.GI,标普500,1934/12/31,9.5,9.5,9.5,9.5,0,0
SPX.GI,标普500,1935/1/2,9.51,9.51,9.51,9.51,0,0
SPX.GI,标普500,1935/1/3,9.53,9.53,9.53,9.53,0,0
SPX.GI,标普500,1935/1/4,9.51,9.51,9.51,9.51,0,0
SPX.GI,标普500,1935/1/7,9.58,9.58,9.58,9.58,0,0
SPX.GI,标普500,1935/1/8,9.47,9.47,9.47,9.47,0,0
SPX.GI,标普500,1935/1/9,9.46,9.46,9.46,9.46,0,0
SPX.GI,标普500,1935/1/10,9.44,9.44,9.44,9.44,0,0
SPX.GI,标普500,1935/1/11,9.25,9.25,9.25,9.25,0,0
SPX.GI,标普500,1935/1/14,9.17,9.17,9.17,9.17,0,0
SPX.GI,标普500,1935/1/15,8.96,8.96,8.96,8.96,0,0
SPX.GI,标普500,1935/1/16,9.1,9.1,9.1,9.1,0,0
SPX.GI,标普500,1935/1/17,9.14,9.14,9.14,9.14,0,0
SPX.GI,标普500,1935/1/18,9.18,9.18,9.18,9.18,0,0
SPX.GI,标普500,1935/1/21,9.28,9.28,9.28,9.28,0,0
SPX.GI,标普500,1935/1/22,9.2,9.2,9.2,9.2,0,0
SPX.GI,标普500,1935/1/23,9.2,9.2,9.2,9.2,0,0
SPX.GI,标普500,1935/1/24,9.18,9.18,9.18,9.18,0,0
SPX.GI,标普500,1935/1/25,9.23,9.23,9.23,9.23,0,0
SPX.GI,标普500,1935/1/28,9.07,9.07,9.07,9.07,0,0
SPX.GI,标普500,1935/1/29,8.98,8.98,8.98,8.98,0,0
SPX.GI,标普500,1935/1/30,9.03,9.03,9.03,9.03,0,0
SPX.GI,标普500,1935/1/31,9.1,9.1,9.1,9.1,0,0
SPX.GI,标普500,1935/2/1,9.05,9.05,9.05,9.05,0,0
SPX.GI,标普500,1935/2/4,8.99,8.99,8.99,8.99,0,0
SPX.GI,标普500,1935/2/5,8.89,8.89,8.89,8.89,0,0
SPX.GI,标普500,1935/2/6,8.81,8.81,8.81,8.81,0,0
SPX.GI,标普500,1935/2/7,8.88,8.88,8.88,8.88,0,0
SPX.GI,标普500,1935/2/8,9.03,9.03,9.03,9.03,0,0
SPX.GI,标普500,1935/2/11,9.02,9.02,9.02,9.02,0,0
SPX.GI,标普500,1935/2/13,9.01,9.01,9.01,9.01,0,0
SPX.GI,标普500,1935/2/14,9.01,9.01,9.01,9.01,0,0
SPX.GI,标普500,1935/2/15,9.06,9.06,9.06,9.06,0,0
SPX.GI,标普500,1935/2/18,9.34,9.34,9.34,9.34,0,0
SPX.GI,标普500,1935/2/19,9.19,9.19,9.19,9.19,0,0
SPX.GI,标普500,1935/2/20,9.04,9.04,9.04,9.04,0,0
SPX.GI,标普500,1935/2/21,9.03,9.03,9.03,9.03,0,0
SPX.GI,标普500,1935/2/25,8.85,8.85,8.85,8.85,0,0
SPX.GI,标普500,1935/2/26,8.76,8.76,8.76,8.76,0,0
SPX.GI,标普500,1935/2/27,8.79,8.79,8.79,8.79,0,0
SPX.GI,标普500,1935/2/28,8.74,8.74,8.74,8.74,0,0
SPX.GI,标普500,1935/3/1,8.79,8.79,8.79,8.79,0,0
SPX.GI,标普500,1935/3/4,8.72,8.72,8.72,8.72,0,0
SPX.GI,标普500,1935/3/5,8.47,8.47,8.47,8.47,0,0
SPX.GI,标普500,1935/3/6,8.45,8.45,8.45,8.45,0,0
SPX.GI,标普500,1935/3/7,8.56,8.56,8.56,8.56,0,0
SPX.GI,标普500,1935/3/8,8.54,8.54,8.54,8.54,0,0
SPX.GI,标普500,1935/3/11,8.32,8.32,8.32,8.32,0,0
SPX.GI,标普500,1935/3/12,8.16,8.16,8.16,8.16,0,0
SPX.GI,标普500,1935/3/13,8.19,8.19,8.19,8.19,0,0
SPX.GI,标普500,1935/3/14,8.06,8.06,8.06,8.06,0,0
SPX.GI,标普500,1935/3/15,8.23,8.23,8.23,8.23,0,0
SPX.GI,标普500,1935/3/18,8.14,8.14,8.14,8.14,0,0
SPX.GI,标普500,1935/3/19,8.26,8.26,8.26,8.26,0,0
SPX.GI,标普500,1935/3/20,8.25,8.25,8.25,8.25,0,0
SPX.GI,标普500,1935/3/21,8.42,8.42,8.42,8.42,0,0
SPX.GI,标普500,1935/3/22,8.55,8.55,8.55,8.55,0,0
SPX.GI,标普500,1935/3/25,8.42,8.42,8.42,8.42,0,0
SPX.GI,标普500,1935/3/26,8.35,8.35,8.35,8.35,0,0
SPX.GI,标普500,1935/3/27,8.44,8.44,8.44,8.44,0,0
SPX.GI,标普500,1935/3/28,8.45,8.45,8.45,8.45,0,0
SPX.GI,标普500,1935/3/29,8.45,8.45,8.45,8.45,0,0
SPX.GI,标普500,1935/4/1,8.54,8.54,8.54,8.54,0,0
SPX.GI,标普500,1935/4/2,8.5,8.5,8.5,8.5,0,0
SPX.GI,标普500,1935/4/3,8.48,8.48,8.48,8.48,0,0
SPX.GI,标普500,1935/4/4,8.57,8.57,8.57,8.57,0,0
SPX.GI,标普500,1935/4/5,8.78,8.78,8.78,8.78,0,0
SPX.GI,标普500,1935/4/8,8.78,8.78,8.78,8.78,0,0
SPX.GI,标普500,1935/4/9,8.94,8.94,8.94,8.94,0,0
SPX.GI,标普500,1935/4/10,8.9,8.9,8.9,8.9,0,0
SPX.GI,标普500,1935/4/11,8.85,8.85,8.85,8.85,0,0
SPX.GI,标普500,1935/4/12,8.95,8.95,8.95,8.95,0,0
SPX.GI,标普500,1935/4/15,9.13,9.13,9.13,9.13,0,0
SPX.GI,标普500,1935/4/16,9.15,9.15,9.15,9.15,0,0
SPX.GI,标普500,1935/4/17,9.01,9.01,9.01,9.01,0,0
SPX.GI,标普500,1935/4/18,9.14,9.14,9.14,9.14,0,0
SPX.GI,标普500,1935/4/22,9.41,9.41,9.41,9.41,0,0
SPX.GI,标普500,1935/4/23,9.44,9.44,9.44,9.44,0,0
SPX.GI,标普500,1935/4/24,9.32,9.32,9.32,9.32,0,0
SPX.GI,标普500,1935/4/25,9.44,9.44,9.44,9.44,0,0
